model,anonymized_train,anonymized_test,accuracy,precision,recall,f1_score,selected_features,feature_method,num_features
Random Forest,True,False,0.6635097811348907,0.6008477324125464,0.6635097811348907,0.6043664080002685,"[1, 2, 3, 18, 20, 22, 23, 24, 45, 46, 47, 56, 68, 70, 75, 76, 77, 78]",extra_trees,58
Random Forest,False,True,0.6329094205323765,0.7896511671300193,0.6329094205323765,0.5595775741963555,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 24, 25, 27, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 8, 10, 20, 22, 23, 25, 41, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 8, 20, 22, 24, 25, 27, 45, 46, 47, 53, 54, 55, 68, 70, 75, 76, 77, 78]",extra_trees,58
GaussianNB,True,False,0.9152294567884779,0.9381638355880705,0.9152294567884779,0.911485549942686,"[1, 2, 3, 10, 18, 19, 20, 22, 23, 25, 32, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
GaussianNB,False,True,0.6656516565165652,0.6275818106015197,0.6656516565165652,0.5999351977376096,"[1, 2, 3, 14, 18, 19, 20, 22, 25, 27, 41, 43, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,58
GaussianNB,False,False,0.998129984299783,0.9981363259696828,0.998129984299783,0.9981299759087023,"[1, 2, 3, 10, 19, 20, 22, 23, 24, 41, 42, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,58
Mutilayer Perceptron,True,True,0.5903001320167399,0.5721537888213467,0.5903001320167399,0.5037231185037413,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,58
Mutilayer Perceptron,True,False,0.7281093459521624,0.7610479424109449,0.7281093459521624,0.7229893001740192,"[1, 2, 3, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 68, 70, 75, 76, 77, 78]",extra_trees,58
Mutilayer Perceptron,False,True,0.8122802518599374,0.8129105679202006,0.8122802518599374,0.811933689311358,"[1, 2, 3, 10, 19, 20, 22, 25, 40, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,58
Mutilayer Perceptron,False,False,0.999980000099995,0.9999800012998931,0.999980000099995,0.9999800000999679,"[1, 2, 3, 8, 19, 20, 22, 32, 41, 42, 45, 46, 47, 68, 70, 75, 76, 77]",extra_trees,58
KNN,True,True,0.4927399273992741,0.24814457033598916,0.4927399273992741,0.33005912428938994,"[1, 2, 3, 10, 19, 20, 22, 24, 25, 41, 42, 45, 46, 47, 53, 55, 68, 70, 75, 76, 77, 78]",extra_trees,63
KNN,True,False,0.7827401874546734,0.8250424504971839,0.7827401874546734,0.7755201024862428,"[1, 2, 3, 22, 25, 41, 42, 45, 46, 47, 53, 55, 68, 70, 75, 76, 77, 78]",extra_trees,63
KNN,False,True,0.4852901537955201,0.25799679516349433,0.4852901537955201,0.32679589268541614,"[1, 2, 3, 10, 18, 20, 22, 24, 25, 27, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
KNN,False,False,0.999959999899993,0.9999600058989072,0.999959999899993,0.9999599998996599,"[1, 2, 3, 8, 12, 18, 19, 22, 23, 25, 27, 41, 45, 46, 47, 63, 68, 70, 75, 76, 77, 78]",extra_trees,63
Decision Tree,True,True,0.35830920377962405,0.3506102086367322,0.35830920377962405,0.3491030368977051,"[1, 2, 3, 10, 12, 19, 22, 24, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
Decision Tree,True,False,0.5388581371264004,0.5295473055688912,0.5388581371264004,0.5161569125344361,"[1, 2, 3, 19, 20, 22, 24, 25, 41, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,63
Decision Tree,False,True,0.7436906798419397,0.7894246642574153,0.7436906798419397,0.7313562204664213,"[1, 2, 3, 18, 20, 22, 23, 24, 27, 41, 43, 45, 46, 47, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,63
Decision Tree,False,False,0.999989999899999,0.999990000499957,0.999989999899999,0.9999899998999809,"[1, 2, 3, 8, 10, 20, 22, 24, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
Random Forest,True,True,0.7013121145191171,0.6426347579890644,0.7013121145191171,0.644030147034658,"[1, 2, 3, 8, 10, 18, 20, 22, 23, 25, 27, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
Random Forest,True,False,0.7794888355675421,0.8663378943526344,0.7794888355675421,0.7240387034873205,"[1, 2, 3, 10, 18, 19, 20, 22, 25, 41, 42, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,63
Random Forest,False,True,0.6688400246335217,0.7667725107271669,0.6688400246335217,0.6357172799398908,"[1, 2, 3, 8, 10, 14, 19, 22, 27, 41, 42, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 18, 20, 22, 23, 25, 27, 45, 46, 47, 53, 68, 70, 75, 76, 77, 78]",extra_trees,63
GaussianNB,True,True,0.5565705657056571,0.4337040552829188,0.5565705657056571,0.4319784684444959,"[1, 2, 3, 19, 20, 22, 24, 25, 27, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,63
GaussianNB,True,False,0.8466985008843309,0.8941830073359213,0.8466985008843309,0.8383342449704768,"[1, 2, 3, 8, 18, 19, 20, 22, 23, 25, 27, 41, 45, 46, 47, 55, 63, 68, 70, 75, 76, 77, 78]",extra_trees,63
GaussianNB,False,True,0.4613092863993979,0.33401265528494134,0.4613092863993979,0.3641072308202224,"[1, 2, 3, 8, 12, 19, 20, 22, 23, 24, 25, 40, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,63
GaussianNB,False,False,0.997819981199752,0.997829563374478,0.997819981199752,0.9978199661370954,"[1, 2, 3, 10, 18, 20, 22, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
Mutilayer Perceptron,True,True,0.2314298954473315,0.21417438652046847,0.2314298954473315,0.22130413499051735,"[1, 2, 3, 8, 11, 12, 22, 25, 27, 41, 45, 46, 47, 53, 55, 67, 68, 70, 75, 76, 77, 78]",extra_trees,63
Mutilayer Perceptron,True,False,0.7507495720544295,0.7830182554284603,0.7507495720544295,0.744318786752952,"[1, 2, 3, 8, 10, 12, 19, 20, 22, 23, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
Mutilayer Perceptron,False,True,0.46384871960557367,0.49865743031136645,0.46384871960557367,0.4242599544144509,"[1, 2, 3, 10, 18, 19, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,63
Mutilayer Perceptron,False,False,0.999939999699991,0.9999400032995771,0.999939999699991,0.999939999699874,"[1, 2, 3, 8, 18, 19, 20, 22, 24, 25, 40, 41, 42, 45, 46, 47, 53, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,63
KNN,True,True,0.5030400304003041,0.4122853031897569,0.5030400304003041,0.34015126393488143,"[1, 2, 3, 18, 19, 22, 23, 24, 25, 41, 45, 46, 47, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
KNN,True,False,0.7990700471593425,0.8498075953164882,0.7990700471593425,0.7915155199765246,"[1, 2, 3, 8, 19, 20, 22, 25, 27, 41, 45, 46, 47, 53, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
KNN,False,True,0.5139181631211525,0.42512079561341065,0.5139181631211525,0.4195200254537057,"[1, 2, 3, 10, 18, 19, 20, 22, 23, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
KNN,False,False,0.999959999899993,0.9999600034996151,0.999959999899993,0.9999599998998759,"[1, 2, 3, 19, 20, 22, 23, 25, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Decision Tree,True,True,0.5599394141178468,0.6362622167201678,0.5599394141178468,0.5047458330077371,"[1, 2, 3, 10, 18, 19, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 53, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Decision Tree,True,False,0.8673802736707393,0.88033642554187,0.8673802736707393,0.8659728990574737,"[1, 2, 3, 8, 10, 18, 19, 20, 22, 25, 41, 42, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Decision Tree,False,True,0.7113197555447085,0.715910939576823,0.7113197555447085,0.7098970055151469,"[1, 2, 3, 20, 22, 23, 24, 25, 41, 42, 45, 46, 47, 53, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Decision Tree,False,False,0.999989999899999,0.999990000499957,0.999989999899999,0.9999899998999809,"[1, 2, 3, 10, 20, 22, 23, 24, 25, 41, 42, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Random Forest,True,True,0.7528489150614193,0.8387948368575069,0.7528489150614193,0.7238239951041928,"[1, 2, 3, 8, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Random Forest,True,False,0.9083206338753254,0.9248930938009797,0.9083206338753254,0.9068787071883312,"[1, 2, 3, 8, 18, 19, 20, 22, 24, 25, 27, 41, 45, 46, 47, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Random Forest,False,True,0.6248495121298486,0.7661625906417472,0.6248495121298486,0.5624796813793224,"[1, 2, 3, 12, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,68
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 18, 19, 20, 22, 23, 25, 45, 46, 47, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 8, 12, 18, 20, 22, 24, 25, 27, 41, 42, 43, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,68
GaussianNB,True,False,0.97501983239668,0.976978128418728,0.97501983239668,0.9749616001078675,"[1, 2, 3, 18, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,68
GaussianNB,False,True,0.4499510474795154,0.450127165873831,0.4499510474795154,0.43979128003462636,"[1, 2, 3, 8, 10, 18, 20, 22, 24, 25, 27, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,68
GaussianNB,False,False,0.9979399823997639,0.9979483368459748,0.9979399823997639,0.9979399700272835,"[1, 2, 3, 8, 10, 18, 20, 22, 23, 25, 32, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Mutilayer Perceptron,True,True,0.3910689460887529,0.20989915863788908,0.3910689460887529,0.27176348812135825,"[1, 2, 3, 18, 19, 20, 22, 23, 24, 25, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Mutilayer Perceptron,True,False,0.7731203666509576,0.8086593079238803,0.7731203666509576,0.7668633245105673,"[1, 2, 3, 8, 10, 12, 19, 22, 24, 25, 40, 41, 45, 46, 47, 55, 56, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
Mutilayer Perceptron,False,True,0.2215301126431796,0.19100211076040663,0.2215301126431796,0.2032658826411969,"[1, 2, 3, 8, 10, 18, 20, 22, 25, 32, 41, 42, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,68
Mutilayer Perceptron,False,False,0.999969999999994,0.9999700029996221,0.999969999999994,0.9999699999998769,"[1, 2, 3, 8, 10, 18, 20, 22, 23, 24, 25, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,68
KNN,True,True,0.500079998400032,0.40002000575157143,0.500079998400032,0.33352878024743277,"[1, 2, 3, 10, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 53, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
KNN,True,False,0.7852899123579343,0.8430456404201441,0.7852899123579343,0.7756175882944665,"[1, 2, 3, 10, 11, 19, 22, 23, 24, 25, 27, 41, 45, 46, 47, 53, 55, 67, 68, 70, 75, 76, 77, 78]",extra_trees,73
KNN,False,True,0.6329113606129761,0.6191786124072102,0.6329113606129761,0.5530447845307027,"[1, 2, 3, 8, 19, 20, 22, 23, 24, 41, 45, 46, 47, 56, 68, 70, 75, 76, 77, 78]",extra_trees,73
KNN,False,False,0.9999299995999898,0.999930004999234,0.9999299995999898,0.999929999599801,"[1, 2, 3, 18, 19, 20, 22, 23, 24, 25, 27, 40, 45, 46, 47, 67, 68, 70, 75, 76, 77, 78]",extra_trees,73
Decision Tree,True,True,0.7467487514618352,0.7927696326812722,0.7467487514618352,0.7243663924554515,"[1, 2, 3, 20, 22, 24, 27, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,73
Decision Tree,True,False,0.7031689891507424,0.7899010747724655,0.7031689891507424,0.6745993533978262,"[1, 2, 3, 10, 12, 19, 20, 22, 23, 24, 25, 27, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,73
Decision Tree,False,True,0.7356287119600061,0.7498886451180468,0.7356287119600061,0.7329236487050781,"[1, 2, 3, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
Decision Tree,False,False,0.99990000199996,0.9999000619615838,0.99990000199996,0.9999000019909605,"[1, 3, 8, 18, 20, 22, 24, 25, 27, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,73
Random Forest,True,True,0.7637987119656401,0.785709130330641,0.7637987119656401,0.7609534116860924,"[1, 2, 3, 8, 10, 20, 22, 23, 25, 32, 41, 45, 46, 47, 53, 55, 68, 70, 75, 76, 77, 78]",extra_trees,73
Random Forest,True,False,0.793398601172668,0.8795045531412168,0.793398601172668,0.7378474350767502,"[1, 2, 3, 8, 18, 19, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
Random Forest,False,True,0.6050412931080772,0.6194233372031189,0.6050412931080772,0.5348019494584505,"[1, 2, 3, 8, 18, 20, 22, 24, 25, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77]",extra_trees,73
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 8, 10, 19, 20, 22, 24, 25, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 19, 22, 24, 25, 41, 45, 46, 47, 54, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,73
GaussianNB,True,False,0.8989316319634667,0.9296574485474491,0.8989316319634667,0.8923424464547597,"[1, 2, 3, 8, 10, 12, 19, 20, 22, 23, 25, 27, 41, 45, 46, 47, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
GaussianNB,False,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 10, 19, 20, 22, 41, 42, 45, 46, 54, 55, 56, 68, 70, 75, 76, 77, 78]",extra_trees,73
GaussianNB,False,False,0.9976199791997319,0.9976318907576457,0.9976199791997319,0.9976199584385225,"[1, 2, 3, 8, 12, 22, 23, 24, 25, 27, 41, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
Mutilayer Perceptron,True,True,0.46516814091162456,0.4311343540491864,0.46516814091162456,0.40000939490160375,"[1, 2, 3, 10, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 68, 70, 75, 76, 77, 78]",extra_trees,73
Mutilayer Perceptron,True,False,0.7644202541503425,0.7938171861716031,0.7644202541503425,0.75856839457705,"[1, 2, 3, 8, 12, 20, 22, 23, 24, 27, 41, 45, 46, 47, 53, 54, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
Mutilayer Perceptron,False,True,0.4505133618564841,0.44705118274169203,0.4505133618564841,0.44635990185804636,"[1, 2, 3, 19, 20, 22, 23, 25, 41, 42, 45, 46, 47, 53, 55, 68, 70, 75, 76, 77, 78]",extra_trees,73
Mutilayer Perceptron,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[1, 2, 3, 10, 22, 23, 25, 27, 41, 45, 46, 47, 54, 64, 68, 70, 75, 76, 77, 78]",extra_trees,73
KNN,True,True,0.499940001199976,0.24998499774961894,0.499940001199976,0.33330666408862397,"[1, 2, 3, 8, 20, 22, 23, 24, 25, 41, 45, 46, 47, 53, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
KNN,True,False,0.7890802379554365,0.8333478026091857,0.7890802379554365,0.7819976809694692,"[1, 2, 3, 8, 10, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
KNN,False,True,0.5971199461199628,0.620748890849475,0.5971199461199628,0.5069864551304305,"[1, 2, 3, 8, 10, 14, 18, 20, 22, 23, 24, 25, 41, 42, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
KNN,False,False,0.9999100005999759,0.9999100083978284,0.9999100005999759,0.999910000599463,"[1, 2, 3, 8, 20, 22, 24, 25, 27, 41, 45, 46, 47, 53, 55, 67, 68, 70, 75, 76, 77, 78]",extra_trees,78
Decision Tree,True,True,0.7133090959517023,0.758532124023791,0.7133090959517023,0.6998009118877113,"[1, 2, 3, 8, 20, 22, 23, 25, 27, 41, 42, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
Decision Tree,True,False,0.796031865940547,0.8650302408166346,0.796031865940547,0.7704462579024988,"[1, 2, 3, 8, 10, 22, 23, 24, 25, 27, 41, 42, 45, 46, 47, 53, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
Decision Tree,False,True,0.8403207203608606,0.863038981692872,0.8403207203608606,0.8360375797394702,"[1, 2, 3, 18, 20, 22, 25, 41, 42, 45, 46, 47, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
Decision Tree,False,False,1.0,1.0,1.0,1.0,"[1, 2, 3, 8, 19, 20, 22, 23, 25, 27, 41, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
Random Forest,True,True,0.6273684909405642,0.624345110439359,0.6273684909405642,0.5435167960542335,"[1, 2, 3, 12, 19, 20, 22, 24, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,78
Random Forest,True,False,0.8095485370765388,0.8823879500987588,0.8095485370765388,0.7763793609409331,"[1, 2, 3, 10, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 53, 55, 68, 70, 75, 76, 77, 78]",extra_trees,78
Random Forest,False,True,0.6533785290453853,0.7589157265410837,0.6533785290453853,0.5993631611635375,"[1, 2, 3, 10, 20, 22, 23, 24, 25, 41, 45, 46, 47, 68, 70, 75, 76, 77, 78]",extra_trees,78
Random Forest,False,False,0.999990000199996,0.999990000799936,0.999990000199996,0.999990000199987,"[0, 1, 2, 3, 11, 19, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 55, 68, 70, 75, 76, 77, 78]",extra_trees,78
GaussianNB,True,True,0.5000000000000001,0.250000000150003,0.5000000000000001,0.333333333422224,"[1, 2, 3, 10, 20, 22, 24, 25, 27, 32, 42, 45, 46, 47, 54, 68, 70, 75, 76, 77, 78]",extra_trees,78
GaussianNB,True,False,0.782138680269625,0.8558137572423595,0.782138680269625,0.7623977677170325,"[1, 2, 3, 10, 14, 20, 22, 41, 43, 45, 46, 47, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
GaussianNB,False,True,0.5217690828135256,0.4891172599753196,0.5217690828135256,0.43193734518801596,"[1, 2, 3, 19, 20, 22, 23, 24, 25, 41, 45, 46, 47, 55, 63, 68, 70, 75, 76, 77, 78]",extra_trees,78
GaussianNB,False,False,0.998169984699787,0.9981759785350423,0.998169984699787,0.9981699769522306,"[1, 2, 3, 8, 10, 19, 20, 22, 24, 27, 42, 45, 46, 47, 53, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
Mutilayer Perceptron,True,True,0.357962119550397,0.3762421964841523,0.357962119550397,0.3379799901648735,"[1, 2, 3, 20, 22, 23, 24, 25, 41, 45, 46, 47, 54, 55, 68, 70, 75, 76, 77]",extra_trees,78
Mutilayer Perceptron,True,False,0.7649897060559373,0.7958706000101642,0.7649897060559373,0.7590978535784739,"[1, 2, 3, 8, 19, 20, 22, 23, 24, 25, 27, 41, 45, 46, 47, 53, 55, 64, 67, 68, 70, 75, 76, 77, 78]",extra_trees,78
Mutilayer Perceptron,False,True,0.5820769532468829,0.6465909077066739,0.5820769532468829,0.5562550184907953,"[1, 2, 3, 10, 19, 22, 24, 25, 27, 32, 45, 46, 47, 55, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
Mutilayer Perceptron,False,False,0.999959999899993,0.9999600034995791,0.999959999899993,0.999959999899858,"[1, 2, 3, 8, 19, 20, 22, 24, 25, 41, 45, 46, 47, 53, 63, 64, 68, 70, 75, 76, 77, 78]",extra_trees,78
